Shift,Serial,OpenMP,OpenCL
694,  9331.099,  9331.099,  9331.098
695,  6229.390,  6229.390,  6229.388
696, 11823.110, 11823.110, 11823.107
697,  -477.211,  -477.211,  -477.208
698, 10195.903, 10195.903, 10195.902
699,  4938.594,  4938.594,  4938.595
700,  2339.210,  2339.210,  2339.211
701,  -363.521,  -363.521,  -363.521
702, -4099.278, -4099.278, -4099.277
703, -6350.550, -6350.550, -6350.549
704, -1334.281, -1334.281, -1334.281
705, -8821.111, -8821.111, -8821.118
706,  3049.775,  3049.775,  3049.772
707, -6355.365, -6355.365, -6355.369
708, -8493.037, -8493.037, -8493.034
709,-10177.801,-10177.801,-10177.799
710,-23256.564,-23256.564,-23256.561
711,-16092.316,-16092.316,-16092.322
712,-19659.275,-19659.275,-19659.277
713,-22142.213,-22142.213,-22142.217
714,-18699.596,-18699.596,-18699.602
715,-25782.357,-25782.357,-25782.352
716,-30862.965,-30862.965,-30862.971
717,-30390.844,-30390.844,-30390.842
718,-27463.375,-27463.375,-27463.375
719,-33891.281,-33891.281,-33891.270
720,-41141.395,-41141.395,-41141.398
721,-32353.223,-32353.223,-32353.227
722,-37627.219,-37627.219,-37627.219
723,-38233.852,-38233.852,-38233.848
724,-26819.707,-26819.707,-26819.707
725,-39852.664,-39852.664,-39852.660
726,-40523.172,-40523.172,-40523.164
727,-32881.305,-32881.305,-32881.301
728,-45631.562,-45631.562,-45631.566
729,-44370.625,-44370.625,-44370.621
730,-45270.910,-45270.910,-45270.914
731,-48497.758,-48497.758,-48497.766
732,-38872.445,-38872.445,-38872.449
733,-49270.125,-49270.125,-49270.121
734,-37716.355,-37716.355,-37716.352
735,-68269.352,-68269.352,-68269.352
736,-43182.582,-43182.582,-43182.574
737,-44666.672,-44666.672,-44666.680
738,-51717.395,-51717.395,-51717.391
739,-56136.469,-56136.469,-56136.469
740,-60141.488,-60141.488,-60141.473
741,-52638.344,-52638.344,-52638.352
742,-65721.852,-65721.852,-65721.836
743,-48693.629,-48693.629,-48693.637
744,-67629.383,-67629.383,-67629.391
745,-52894.113,-52894.113,-52894.117
746,-51948.555,-51948.555,-51948.559
747,-63581.723,-63581.723,-63581.727
748,-53608.938,-53608.938,-53608.934
749,-51722.207,-51722.207,-51722.211
750,-52902.605,-52902.605,-52902.609
751,-67107.141,-67107.141,-67107.141
752,-66894.461,-66894.461,-66894.453
753,-64760.215,-64760.215,-64760.211
754,-54385.453,-54385.453,-54385.457
755,-58742.426,-58742.426,-58742.430
756,-49912.969,-49912.969,-49912.973
757,-52153.891,-52153.891,-52153.902
758,-53780.285,-53780.285,-53780.289
759,-61736.410,-61736.410,-61736.402
760,-52511.711,-52511.711,-52511.703
761,-66686.109,-66686.109,-66686.102
762,-61077.941,-61077.941,-61077.945
763,-59331.703,-59331.703,-59331.703
764,-49186.730,-49186.730,-49186.734
765,-49581.949,-49581.949,-49581.945
766,-55726.047,-55726.047,-55726.047
767,-63888.289,-63888.289,-63888.281
768,-52860.109,-52860.109,-52860.109
769,-45843.559,-45843.559,-45843.562
770,-57805.336,-57805.336,-57805.328
771,-53408.383,-53408.383,-53408.379
772,-57829.008,-57829.008,-57829.000
773,-50650.062,-50650.062,-50650.062
774,-45063.484,-45063.484,-45063.480
775,-55313.355,-55313.355,-55313.352
776,-35448.180,-35448.180,-35448.176
777,-59506.355,-59506.355,-59506.348
778,-45687.668,-45687.668,-45687.660
779,-47933.441,-47933.441,-47933.434
780,-43775.660,-43775.660,-43775.656
781,-42583.496,-42583.496,-42583.496
782,-50150.051,-50150.051,-50150.062
783,-32714.852,-32714.852,-32714.859
784,-37900.102,-37900.102,-37900.102
785,-40531.727,-40531.727,-40531.723
786,-29570.293,-29570.293,-29570.295
787,-37634.098,-37634.098,-37634.098
788,-42054.465,-42054.465,-42054.469
789,-34485.402,-34485.402,-34485.402
790,-26649.191,-26649.191,-26649.195
791,-39319.309,-39319.309,-39319.320
792,-33573.949,-33573.949,-33573.949
793,-23448.459,-23448.459,-23448.453
794,-10068.832,-10068.832,-10068.830
795,-36640.523,-36640.523,-36640.516
796,-22670.928,-22670.928,-22670.926
797,-24394.297,-24394.297,-24394.289
798, -8126.013, -8126.013, -8126.013
799, -6364.042, -6364.042, -6364.053
800,-15455.371,-15455.371,-15455.369
801,-14760.189,-14760.189,-14760.188
802,-15629.907,-15629.907,-15629.910
803, -7253.251, -7253.251, -7253.256
804,-20713.145,-20713.145,-20713.146
805,-10995.313,-10995.313,-10995.313
806,-13747.766,-13747.766,-13747.761
807, -6990.037, -6990.037, -6990.038
808,  6088.523,  6088.523,  6088.519
809, -4735.573, -4735.573, -4735.573
810,  2395.423,  2395.423,  2395.422
811,  7649.679,  7649.679,  7649.679
812,  9591.789,  9591.789,  9591.786
813, -4156.454, -4156.454, -4156.452
814,  6052.812,  6052.812,  6052.816
815, 11396.737, 11396.737, 11396.732
816,  4648.585,  4648.585,  4648.584
817, 15703.911, 15703.911, 15703.910
818, 29753.881, 29753.881, 29753.879
819, 12926.212, 12926.212, 12926.215
820, 27458.412, 27458.412, 27458.412
821, 16806.861, 16806.861, 16806.861
822, 19313.248, 19313.248, 19313.248
823, 25365.102, 25365.102, 25365.100
824, 30966.586, 30966.586, 30966.578
825, 23682.949, 23682.949, 23682.953
826, 34812.102, 34812.102, 34812.105
827, 31505.715, 31505.715, 31505.717
828, 45041.656, 45041.656, 45041.664
829, 40370.289, 40370.289, 40370.281
830, 25343.592, 25343.592, 25343.596
831, 31597.324, 31597.324, 31597.324
832, 32798.176, 32798.176, 32798.176
833, 35463.738, 35463.738, 35463.727
834, 46398.953, 46398.953, 46398.953
835, 42850.434, 42850.434, 42850.438
836, 37452.785, 37452.785, 37452.785
837, 30016.174, 30016.174, 30016.176
838, 54399.633, 54399.633, 54399.629
839, 46301.531, 46301.531, 46301.535
840, 42000.797, 42000.797, 42000.789
841, 59828.668, 59828.668, 59828.676
842, 48326.770, 48326.770, 48326.762
843, 45852.512, 45852.512, 45852.520
844, 49268.160, 49268.160, 49268.168
845, 53768.770, 53768.770, 53768.773
846, 46627.914, 46627.914, 46627.906
847, 40504.586, 40504.586, 40504.590
848, 62115.867, 62115.867, 62115.871
849, 51326.320, 51326.320, 51326.324
850, 59564.184, 59564.184, 59564.188
851, 55941.609, 55941.609, 55941.602
852, 46592.195, 46592.195, 46592.199
853, 62111.277, 62111.277, 62111.277
854, 45888.910, 45888.910, 45888.902
855, 63127.664, 63127.664, 63127.680
856, 49206.633, 49206.633, 49206.633
857, 56581.184, 56581.184, 56581.176
858, 71617.828, 71617.828, 71617.828
859, 57958.699, 57958.699, 57958.699
860, 64195.375, 64195.375, 64195.383
861, 65521.504, 65521.504, 65521.512
862, 64715.141, 64715.141, 64715.141
863, 64051.523, 64051.523, 64051.516
864, 57138.973, 57138.973, 57138.977
865, 49765.117, 49765.117, 49765.113
866, 43163.723, 43163.723, 43163.723
867, 55307.578, 55307.578, 55307.566
868, 63187.469, 63187.469, 63187.469
869, 64081.090, 64081.090, 64081.086
870, 65040.309, 65040.309, 65040.316
871, 53421.805, 53421.805, 53421.805
872, 54552.066, 54552.066, 54552.062
873, 58789.234, 58789.234, 58789.242
874, 51848.117, 51848.117, 51848.121
875, 60008.707, 60008.707, 60008.711
876, 54788.734, 54788.734, 54788.730
877, 45572.148, 45572.148, 45572.145
878, 44272.008, 44272.008, 44271.996
879, 50179.262, 50179.262, 50179.266
880, 54760.359, 54760.359, 54760.359
881, 54748.246, 54748.246, 54748.242
882, 39036.328, 39036.328, 39036.324
883, 50072.098, 50072.098, 50072.098
884, 46204.082, 46204.082, 46204.082
885, 45972.691, 45972.691, 45972.699
886, 42828.770, 42828.770, 42828.762
887, 43851.160, 43851.160, 43851.156
888, 36619.965, 36619.965, 36619.973
889, 34891.719, 34891.719, 34891.711
890, 36935.055, 36935.055, 36935.066
891, 31014.240, 31014.240, 31014.232
892, 47791.676, 47791.676, 47791.680
893, 41398.773, 41398.773, 41398.777
894, 31536.977, 31536.977, 31536.977
895, 23830.443, 23830.443, 23830.445
896, 33195.797, 33195.797, 33195.801
897, 35239.133, 35239.133, 35239.137
898, 37689.945, 37689.945, 37689.953
899, 27480.680, 27480.680, 27480.672
900, 16490.588, 16490.588, 16490.588
901, 27635.117, 27635.117, 27635.127
902, 26763.656, 26763.656, 26763.662
903, 10693.973, 10693.973, 10693.970
904, 23231.459, 23231.459, 23231.461
905, 27755.139, 27755.139, 27755.133
906, 14778.904, 14778.904, 14778.909
907, 14841.448, 14841.448, 14841.445
908, 13613.711, 13613.711, 13613.710
909, 11839.279, 11839.279, 11839.283
910, 15802.243, 15802.243, 15802.237
911, 13242.587, 13242.587, 13242.584
912,  6077.114,  6077.114,  6077.115
913,  8156.992,  8156.992,  8156.990
914, -5012.104, -5012.104, -5012.103
915, -9053.804, -9053.804, -9053.807
916,   959.250,   959.250,   959.249
917,  3154.670,  3154.670,  3154.669
918, -9425.724, -9425.724, -9425.719
919, -6959.930, -6959.930, -6959.926
920, -9120.247, -9120.247, -9120.254
921, -3046.621, -3046.621, -3046.624
922,-12411.679,-12411.679,-12411.676
923,-10546.909,-10546.909,-10546.912
924,-15190.613,-15190.613,-15190.609
925, -7170.784, -7170.784, -7170.780
926,-13552.705,-13552.705,-13552.706
927, -1570.102, -1570.102, -1570.103
928, -5425.221, -5425.221, -5425.227
929,-17075.047,-17075.047,-17075.045
930,-19962.543,-19962.543,-19962.531
931,-23870.375,-23870.375,-23870.377
932,-27878.320,-27878.320,-27878.314
933,-25341.580,-25341.580,-25341.578
934,-32559.574,-32559.574,-32559.586
935,-39029.723,-39029.723,-39029.727
936,-35290.738,-35290.738,-35290.742
937,-25899.672,-25899.672,-25899.670
938,-33179.527,-33179.527,-33179.523
939,-38431.977,-38431.977,-38431.980
940,-41108.527,-41108.527,-41108.516
941,-30869.102,-30869.102,-30869.092
942,-47701.289,-47701.289,-47701.293
943,-36476.645,-36476.645,-36476.641
944,-43836.328,-43836.328,-43836.320
945,-42811.098,-42811.098,-42811.105
946,-46639.152,-46639.152,-46639.152
947,-47594.109,-47594.109,-47594.105
948,-49373.848,-49373.848,-49373.840
949,-54860.816,-54860.816,-54860.820
950,-50640.969,-50640.969,-50640.965
951,-43816.492,-43816.492,-43816.492
952,-42401.480,-42401.480,-42401.480
953,-55503.711,-55503.711,-55503.699
954,-53028.371,-53028.371,-53028.367
955,-54035.965,-54035.965,-54035.973
956,-61962.359,-61962.359,-61962.363
957,-53662.320,-53662.320,-53662.320
958,-46213.520,-46213.520,-46213.531
959,-57434.543,-57434.543,-57434.535
960,-54601.473,-54601.473,-54601.469
961,-54147.555,-54147.555,-54147.555
962,-59506.559,-59506.559,-59506.562
963,-45025.875,-45025.875,-45025.875
964,-47918.453,-47918.453,-47918.453
965,-65039.637,-65039.637,-65039.637
966,-57398.773,-57398.773,-57398.770
967,-62597.500,-62597.500,-62597.500
968,-59634.262,-59634.262,-59634.250
969,-67456.906,-67456.906,-67456.906
970,-50483.281,-50483.281,-50483.297
971,-55851.871,-55851.871,-55851.871
972,-58278.105,-58278.105,-58278.105
973,-63788.680,-63788.680,-63788.680
974,-47807.879,-47807.879,-47807.883
975,-62559.156,-62559.156,-62559.168
976,-55801.523,-55801.523,-55801.523
977,-53464.551,-53464.551,-53464.555
978,-51106.539,-51106.539,-51106.539
979,-54023.219,-54023.219,-54023.219
980,-52042.059,-52042.059,-52042.059
981,-58127.480,-58127.480,-58127.461
982,-45496.574,-45496.574,-45496.578
983,-50567.664,-50567.664,-50567.668
984,-52787.395,-52787.395,-52787.379
985,-63324.797,-63324.797,-63324.805
986,-47117.988,-47117.988,-47117.988
987,-51724.750,-51724.750,-51724.754
988,-53659.816,-53659.816,-53659.809
989,-52004.215,-52004.215,-52004.215
990,-58259.707,-58259.707,-58259.695
991,-39205.871,-39205.871,-39205.875
992,-47370.629,-47370.629,-47370.629
993,-46372.902,-46372.902,-46372.883
994,-46667.676,-46667.676,-46667.672
995,-42840.141,-42840.141,-42840.133
996,-35169.719,-35169.719,-35169.719
997,-50461.555,-50461.555,-50461.555
998,-45269.312,-45269.312,-45269.320
999,-41099.000,-41099.000,-41098.996
1000,-31626.717,-31626.717,-31626.707
1001,-27937.156,-27937.156,-27937.152
1002,-22528.326,-22528.326,-22528.324
1003,-26158.939,-26158.939,-26158.938
1004,-37447.742,-37447.742,-37447.742
1005,-23754.746,-23754.746,-23754.748
1006,-37891.559,-37891.559,-37891.559
1007,-30539.436,-30539.436,-30539.436
1008,-24079.982,-24079.982,-24079.988
1009,-24754.314,-24754.314,-24754.318
1010,-30367.738,-30367.738,-30367.736
1011,-24353.279,-24353.279,-24353.275
1012,-20638.490,-20638.490,-20638.492
1013,-11553.103,-11553.103,-11553.097
1014,-21795.883,-21795.883,-21795.883
1015,-15647.379,-15647.379,-15647.376
1016,-26098.164,-26098.164,-26098.166
1017, -8485.791, -8485.791, -8485.784
1018,-20249.287,-20249.287,-20249.281
1019,-20561.752,-20561.752,-20561.748
1020,   649.651,   649.651,   649.655
1021, -7129.506, -7129.506, -7129.506
1022, -1002.215, -1002.215, -1002.217
1023, -1786.864, -1786.864, -1786.865
1024,  2199.791,  2199.791,  2199.794
1025, -7907.702, -7907.702, -7907.704
1026, 11686.057, 11686.057, 11686.057
1027,  3966.022,  3966.022,  3966.021
1028, 11710.257, 11710.257, 11710.254
1029, 10171.061, 10171.061, 10171.060
1030, 19270.508, 19270.508, 19270.506
1031, 15473.969, 15473.969, 15473.969
1032, 12098.243, 12098.243, 12098.240
1033,  6365.853,  6365.853,  6365.854
1034, 26225.447, 26225.447, 26225.439
1035, 15784.382, 15784.382, 15784.384
1036, 22113.236, 22113.236, 22113.236
1037, 23139.633, 23139.633, 23139.639
1038, 15922.914, 15922.914, 15922.916
1039, 26310.877, 26310.877, 26310.877
1040, 28217.365, 28217.365, 28217.361
1041, 26028.951, 26028.951, 26028.947
1042, 30220.021, 30220.021, 30220.027
1043, 36775.043, 36775.043, 36775.035
1044, 35847.195, 35847.195, 35847.195
1045, 39208.691, 39208.691, 39208.695
1046, 28407.947, 28407.947, 28407.953
1047, 31372.611, 31372.611, 31372.609
1048, 29914.104, 29914.104, 29914.096
1049, 37383.625, 37383.625, 37383.621
1050, 32672.355, 32672.355, 32672.367
1051, 36889.309, 36889.309, 36889.305
1052, 40416.785, 40416.785, 40416.793
1053, 44243.324, 44243.324, 44243.324
1054, 52689.898, 52689.898, 52689.914
1055, 47315.629, 47315.629, 47315.625
1056, 65138.707, 65138.707, 65138.707
1057, 47835.035, 47835.035, 47835.035
1058, 47696.871, 47696.871, 47696.871
1059, 52732.223, 52732.223, 52732.215
1060, 52421.715, 52421.715, 52421.707
1061, 43321.637, 43321.637, 43321.641
1062, 57375.480, 57375.480, 57375.473
1063, 72457.383, 72457.383, 72457.391
1064, 50721.293, 50721.293, 50721.293
1065, 61737.945, 61737.945, 61737.945
1066, 64520.910, 64520.910, 64520.906
1067, 57997.344, 57997.344, 57997.348
1068, 62994.402, 62994.402, 62994.391
1069, 66742.352, 66742.352, 66742.367
1070, 52992.719, 52992.719, 52992.727
1071, 61221.488, 61221.488, 61221.488
1072, 46778.102, 46778.102, 46778.105
1073, 54202.598, 54202.598, 54202.590
1074, 49975.453, 49975.453, 49975.465
1075, 57512.742, 57512.742, 57512.742
1076, 46258.113, 46258.113, 46258.117
1077, 55739.152, 55739.152, 55739.152
1078, 70353.414, 70353.414, 70353.414
1079, 56945.320, 56945.320, 56945.320
1080, 52254.293, 52254.293, 52254.297
1081, 65353.949, 65353.949, 65353.953
1082, 62467.691, 62467.691, 62467.703
1083, 46714.895, 46714.895, 46714.891
1084, 62861.027, 62861.027, 62861.031
1085, 66446.398, 66446.398, 66446.391
1086, 41255.145, 41255.145, 41255.152
1087, 51238.875, 51238.875, 51238.883
1088, 50556.109, 50556.109, 50556.113
1089, 62941.773, 62941.773, 62941.762
1090, 57409.645, 57409.645, 57409.637
1091, 52626.996, 52626.996, 52626.996
1092, 52467.793, 52467.793, 52467.797
1093, 47548.168, 47548.168, 47548.156
1094, 56391.000, 56391.000, 56391.004
1095, 39753.105, 39753.105, 39753.109
1096, 52624.352, 52624.352, 52624.348
1097, 48670.402, 48670.402, 48670.398
1098, 53473.496, 53473.496, 53473.492
1099, 43338.004, 43338.004, 43338.004
1100, 36602.344, 36602.344, 36602.344
1101, 50293.645, 50293.645, 50293.645
1102, 54396.465, 54396.465, 54396.469
1103, 41660.727, 41660.727, 41660.727
1104, 46598.395, 46598.395, 46598.395
1105, 44780.816, 44780.816, 44780.816
1106, 32880.875, 32880.875, 32880.875
1107, 35890.680, 35890.680, 35890.688
1108, 45049.582, 45049.582, 45049.590
1109, 40738.805, 40738.805, 40738.812
1110, 34653.914, 34653.914, 34653.918
1111, 31068.760, 31068.760, 31068.760
1112, 32227.969, 32227.969, 32227.965
1113, 29314.861, 29314.861, 29314.861
1114, 25900.271, 25900.271, 25900.273
1115, 37648.746, 37648.746, 37648.746
1116, 24107.080, 24107.080, 24107.080
1117, 38902.578, 38902.578, 38902.578
1118, 23827.926, 23827.926, 23827.924
1119, 22803.656, 22803.656, 22803.646
1120, 13841.367, 13841.367, 13841.375
1121, 24998.143, 24998.143, 24998.141
1122, 20057.246, 20057.246, 20057.248
1123,  8742.247,  8742.247,  8742.248
1124, 20001.859, 20001.859, 20001.854
1125,  3088.817,  3088.817,  3088.813
1126, 14437.085, 14437.085, 14437.087
1127,  9433.247,  9433.247,  9433.252
1128, 16125.911, 16125.911, 16125.910
1129,  9389.473,  9389.473,  9389.474
1130,  1025.367,  1025.367,  1025.370
1131, 19963.236, 19963.236, 19963.236
1132,-10403.617,-10403.617,-10403.615
1133, -1668.041, -1668.041, -1668.040
1134,-14315.758,-14315.758,-14315.759
1135,  -993.059,  -993.059,  -993.060
1136, -6211.280, -6211.280, -6211.282
1137,-11353.748,-11353.748,-11353.753
1138, -9557.978, -9557.978, -9557.970
1139, -2424.287, -2424.287, -2424.294
1140, -8559.367, -8559.367, -8559.365
1141,-27258.793,-27258.793,-27258.793
1142,-12482.569,-12482.569,-12482.578
1143,-22505.594,-22505.594,-22505.598
1144,-25743.627,-25743.627,-25743.623
1145,-22427.152,-22427.152,-22427.156
1146,-26127.764,-26127.764,-26127.752
1147,-22922.178,-22922.178,-22922.178
1148,-22721.643,-22721.643,-22721.646
1149,-26338.424,-26338.424,-26338.416
1150,-23739.225,-23739.225,-23739.219
1151,-31482.875,-31482.875,-31482.871
1152,-36155.730,-36155.730,-36155.723
1153,-39347.633,-39347.633,-39347.637
1154,-25019.502,-25019.502,-25019.510
1155,-42418.949,-42418.949,-42418.961
1156,-19149.846,-19149.846,-19149.844
1157,-35769.453,-35769.453,-35769.445
1158,-48331.281,-48331.281,-48331.277
1159,-42815.199,-42815.199,-42815.191
1160,-41828.004,-41828.004,-41828.000
1161,-52318.211,-52318.211,-52318.211
1162,-43447.113,-43447.113,-43447.109
1163,-30800.701,-30800.701,-30800.697
1164,-63304.539,-63304.539,-63304.543
1165,-52637.367,-52637.367,-52637.367
1166,-46460.504,-46460.504,-46460.504
1167,-56326.934,-56326.934,-56326.930
1168,-52345.578,-52345.578,-52345.578
1169,-60526.129,-60526.129,-60526.133
1170,-57034.359,-57034.359,-57034.352
1171,-50772.504,-50772.504,-50772.512
1172,-55158.957,-55158.957,-55158.957
1173,-58009.406,-58009.406,-58009.406
1174,-51720.621,-51720.621,-51720.625
1175,-53925.195,-53925.195,-53925.195
1176,-63280.438,-63280.438,-63280.434
1177,-60935.176,-60935.176,-60935.168
1178,-52066.863,-52066.863,-52066.863
1179,-65983.172,-65983.172,-65983.172
1180,-57582.160,-57582.160,-57582.156
1181,-55116.383,-55116.383,-55116.387
1182,-52135.473,-52135.473,-52135.465
1183,-51932.812,-51932.812,-51932.801
1184,-56751.562,-56751.562,-56751.570
1185,-67258.688,-67258.688,-67258.680
1186,-57146.922,-57146.922,-57146.926
1187,-56263.941,-56263.941,-56263.938
1188,-54072.984,-54072.984,-54072.977
1189,-52444.578,-52444.578,-52444.590
1190,-46957.734,-46957.734,-46957.734
1191,-62969.824,-62969.824,-62969.832
1192,-57989.605,-57989.605,-57989.598
1193,-50636.547,-50636.547,-50636.547
1194,-62980.895,-62980.895,-62980.898
1195,-58001.297,-58001.297,-58001.293
1196,-56820.625,-56820.625,-56820.629
1197,-41834.148,-41834.148,-41834.152
1198,-57653.383,-57653.383,-57653.395
1199,-47929.152,-47929.152,-47929.137
1200,-65711.297,-65711.297,-65711.312
1201,-50249.043,-50249.043,-50249.035
1202,-55076.418,-55076.418,-55076.410
1203,-48597.824,-48597.824,-48597.832
1204,-46250.734,-46250.734,-46250.738
1205,-55836.996,-55836.996,-55837.000
1206,-39119.492,-39119.492,-39119.480
1207,-49045.211,-49045.211,-49045.207
1208,-49696.457,-49696.457,-49696.461
1209,-48479.832,-48479.832,-48479.836
1210,-38811.172,-38811.172,-38811.180
1211,-46602.223,-46602.223,-46602.211
1212,-50399.062,-50399.062,-50399.055
