Shift,Serial,OpenMP,SIMD
18423,-27283.229,-27283.229,-27283.131
18424,-43334.590,-43334.590,-43334.820
18425,-45265.801,-45265.801,-45265.930
18426,-43076.281,-43076.281,-43076.312
18427,-54195.547,-54195.547,-54195.512
18428,-44479.953,-44479.953,-44479.973
18429,-45443.391,-45443.391,-45443.348
18430,-35441.539,-35441.539,-35441.484
18431,-48321.727,-48321.727,-48321.656
18432,-39534.203,-39534.203,-39534.070
18433,-38614.586,-38614.586,-38614.629
18434,-43016.809,-43016.809,-43016.719
18435,-40630.422,-40630.422,-40630.445
18436,-26386.795,-26386.795,-26386.701
18437,-41317.156,-41317.156,-41316.945
18438,-40455.398,-40455.398,-40455.277
18439,-27910.854,-27910.854,-27910.824
18440,-47446.027,-47446.027,-47446.090
18441,-41762.691,-41762.691,-41762.605
18442,-35739.117,-35739.117,-35738.914
18443,-36610.152,-36610.152,-36610.312
18444,-39008.484,-39008.484,-39008.492
18445,-30012.682,-30012.682,-30012.828
18446,-37512.160,-37512.160,-37512.203
18447,-23819.451,-23819.451,-23819.656
18448,-31626.139,-31626.139,-31626.205
18449,-31821.635,-31821.635,-31821.699
18450,-28702.273,-28702.273,-28702.311
18451,-36022.277,-36022.277,-36022.172
18452,-31633.414,-31633.414,-31633.414
18453,-41620.711,-41620.711,-41620.723
18454,-34939.281,-34939.281,-34939.305
18455,-33186.184,-33186.184,-33186.215
18456,-25508.941,-25508.941,-25508.838
18457,-33402.262,-33402.262,-33402.258
18458,-29838.037,-29838.037,-29838.180
18459,-25279.207,-25279.207,-25279.162
18460,-26698.721,-26698.721,-26698.797
18461,-15689.769,-15689.769,-15689.707
18462,-29159.957,-29159.957,-29159.982
18463,-13950.738,-13950.738,-13950.646
18464,-24085.791,-24085.791,-24085.812
18465,-27994.377,-27994.377,-27994.215
18466,-23171.574,-23171.574,-23171.590
18467,-18040.258,-18040.258,-18040.314
18468,-22740.646,-22740.646,-22740.855
18469,-21355.822,-21355.822,-21355.869
18470,-11714.181,-11714.181,-11714.021
18471, -7211.796, -7211.796, -7211.693
18472,-19083.826,-19083.826,-19084.006
18473, -4906.846, -4906.846, -4906.805
18474,-10781.189,-10781.189,-10781.170
18475, -3983.806, -3983.806, -3983.861
18476,-12371.527,-12371.527,-12371.428
18477, -8824.414, -8824.414, -8824.477
18478,-11717.172,-11717.172,-11717.226
18479, -5357.743, -5357.743, -5357.774
18480, -6174.829, -6174.829, -6174.904
18481,-14422.351,-14422.351,-14422.241
18482, -7356.447, -7356.447, -7356.435
18483, -2614.449, -2614.449, -2614.419
18484, -2674.791, -2674.791, -2674.715
18485, -7191.162, -7191.162, -7191.291
18486, -1344.584, -1344.584, -1344.539
18487, -1702.898, -1702.898, -1702.895
18488,  5460.253,  5460.253,  5460.339
18489, 11703.450, 11703.450, 11703.449
18490,  7582.187,  7582.187,  7582.297
18491, 14551.459, 14551.459, 14551.472
18492, 10655.690, 10655.690, 10655.713
18493, 17803.213, 17803.213, 17803.260
18494,  1643.647,  1643.647,  1643.614
18495, 11389.925, 11389.925, 11389.855
18496, 13442.518, 13442.518, 13442.549
18497,  4374.812,  4374.812,  4374.769
18498,  7643.682,  7643.682,  7643.707
18499,  6102.479,  6102.479,  6102.492
18500, 25895.402, 25895.402, 25895.299
18501, 26292.145, 26292.145, 26292.133
18502, 19063.461, 19063.461, 19063.414
18503, 20549.762, 20549.762, 20549.754
18504, 20686.559, 20686.559, 20686.584
18505, 19201.469, 19201.469, 19201.484
18506, 15722.550, 15722.550, 15722.552
18507, 17919.887, 17919.887, 17919.887
18508, 26106.920, 26106.920, 26106.922
18509, 32922.086, 32922.086, 32922.262
18510, 23334.543, 23334.543, 23334.518
18511, 24284.273, 24284.273, 24284.293
18512, 27490.064, 27490.064, 27489.961
18513, 31440.916, 31440.916, 31440.973
18514, 29477.170, 29477.170, 29477.184
18515, 28351.203, 28351.203, 28351.180
18516, 30198.432, 30198.432, 30198.445
18517, 24593.951, 24593.951, 24594.020
18518, 42942.797, 42942.797, 42942.844
18519, 35022.734, 35022.734, 35022.688
18520, 39741.141, 39741.141, 39741.051
18521, 36799.922, 36799.922, 36799.949
18522, 35761.172, 35761.172, 35761.168
18523, 44986.520, 44986.520, 44986.637
18524, 41513.898, 41513.898, 41514.023
18525, 33350.508, 33350.508, 33350.473
18526, 33070.418, 33070.418, 33070.457
18527, 39974.879, 39974.879, 39974.777
18528, 25406.242, 25406.242, 25406.184
18529, 38871.707, 38871.707, 38871.828
18530, 41311.961, 41311.961, 41311.930
18531, 27537.990, 27537.990, 27538.020
18532, 39424.461, 39424.461, 39424.391
18533, 45007.266, 45007.266, 45007.203
18534, 46061.586, 46061.586, 46061.715
18535, 39976.797, 39976.797, 39976.711
18536, 39993.738, 39993.738, 39993.773
18537, 37897.840, 37897.840, 37897.793
18538, 31985.457, 31985.457, 31985.438
18539, 44676.930, 44676.930, 44677.008
18540, 28367.408, 28367.408, 28367.371
18541, 45650.012, 45650.012, 45649.805
18542, 41925.617, 41925.617, 41925.652
18543, 31544.846, 31544.846, 31544.906
18544, 25476.357, 25476.357, 25476.297
18545, 40799.727, 40799.727, 40799.770
18546, 41420.898, 41420.898, 41420.809
18547, 38397.242, 38397.242, 38397.094
18548, 35892.793, 35892.793, 35892.781
18549, 45274.262, 45274.262, 45274.195
18550, 37500.379, 37500.379, 37500.141
18551, 30964.031, 30964.031, 30964.000
18552, 30833.732, 30833.732, 30833.744
18553, 27068.322, 27068.322, 27068.445
18554, 30467.328, 30467.328, 30467.328
18555, 36416.660, 36416.660, 36416.613
18556, 33728.566, 33728.566, 33728.742
18557, 36696.406, 36696.406, 36696.227
18558, 34620.004, 34620.004, 34619.848
18559, 30614.734, 30614.734, 30614.662
18560, 34953.789, 34953.789, 34953.770
18561, 31037.818, 31037.818, 31037.762
18562, 35753.379, 35753.379, 35753.375
18563, 30620.320, 30620.320, 30620.270
18564, 15805.146, 15805.146, 15805.236
18565, 33875.438, 33875.438, 33875.438
18566, 28376.625, 28376.625, 28376.691
18567, 15856.940, 15856.940, 15856.985
18568, 24095.104, 24095.104, 24095.131
18569, 31116.559, 31116.559, 31116.680
18570, 13355.001, 13355.001, 13355.104
18571,  9355.580,  9355.580,  9355.578
18572, 13807.063, 13807.063, 13807.118
18573, 23345.631, 23345.631, 23345.480
18574,  1520.433,  1520.433,  1520.424
18575, 24594.746, 24594.746, 24594.887
18576, 22775.020, 22775.020, 22775.064
18577, 14536.948, 14536.948, 14536.973
18578, 28174.092, 28174.092, 28173.828
18579, 21810.477, 21810.477, 21810.551
18580,   707.078,   707.078,   707.183
18581,  3568.282,  3568.282,  3568.321
18582,  8879.876,  8879.876,  8879.790
18583,  4675.583,  4675.583,  4675.556
18584,  3133.468,  3133.468,  3133.425
18585,  7436.449,  7436.449,  7436.567
18586, 18893.686, 18893.686, 18893.760
18587,  5918.308,  5918.308,  5918.241
18588, 12771.689, 12771.689, 12771.749
18589, -5604.135, -5604.135, -5604.257
18590,  7312.487,  7312.487,  7312.449
18591, -1662.119, -1662.119, -1662.039
18592,  -984.538,  -984.538,  -984.556
18593, -8170.806, -8170.806, -8170.852
18594, -9876.937, -9876.937, -9876.883
18595, -2423.412, -2423.412, -2423.404
18596,  4482.456,  4482.456,  4482.543
18597, -5423.192, -5423.192, -5423.222
18598,-11603.823,-11603.823,-11603.812
18599, -8655.113, -8655.113, -8655.209
18600,-12536.286,-12536.286,-12536.308
18601, -9627.583, -9627.583, -9627.547
18602,  -985.035,  -985.035,  -985.052
18603,-11503.399,-11503.399,-11503.302
18604,-16936.352,-16936.352,-16936.404
18605,-13512.348,-13512.348,-13512.382
18606,-24846.707,-24846.707,-24846.750
18607, -4045.125, -4045.125, -4045.171
18608,-14584.799,-14584.799,-14584.794
18609,-12641.252,-12641.252,-12641.305
18610, -5534.979, -5534.979, -5534.895
18611,-21799.750,-21799.750,-21799.766
18612,-20928.258,-20928.258,-20928.270
18613,-19514.244,-19514.244,-19514.162
18614,-26356.830,-26356.830,-26356.820
18615,-24348.229,-24348.229,-24348.250
18616,-33777.246,-33777.246,-33777.203
18617,-13325.845,-13325.845,-13325.812
18618,-35850.414,-35850.414,-35850.520
18619,-22988.479,-22988.479,-22988.414
18620,-18803.229,-18803.229,-18803.184
18621,-31900.129,-31900.129,-31900.133
18622,-26909.434,-26909.434,-26909.434
18623,-31143.521,-31143.521,-31143.555
18624,-36700.020,-36700.020,-36700.031
18625,-31508.102,-31508.102,-31508.223
18626,-44245.746,-44245.746,-44245.582
18627,-32996.770,-32996.770,-32996.688
18628,-37008.984,-37008.984,-37009.020
18629,-27718.773,-27718.773,-27718.822
18630,-32534.904,-32534.904,-32534.941
18631,-28279.285,-28279.285,-28279.340
18632,-34180.434,-34180.434,-34180.488
18633,-35169.742,-35169.742,-35169.688
18634,-43984.176,-43984.176,-43984.305
18635,-39663.137,-39663.137,-39663.148
18636,-39492.855,-39492.855,-39492.855
18637,-38318.070,-38318.070,-38318.227
18638,-29015.430,-29015.430,-29015.402
18639,-39000.516,-39000.516,-39000.551
18640,-44887.484,-44887.484,-44887.727
18641,-49311.160,-49311.160,-49311.312
18642,-52415.996,-52415.996,-52415.988
18643,-35785.672,-35785.672,-35785.492
18644,-43270.012,-43270.012,-43269.930
18645,-48153.723,-48153.723,-48153.547
18646,-38012.484,-38012.484,-38012.410
18647,-33709.383,-33709.383,-33709.418
18648,-43647.281,-43647.281,-43647.207
18649,-40738.762,-40738.762,-40738.848
18650,-55173.887,-55173.887,-55173.879
18651,-35185.574,-35185.574,-35185.570
18652,-44739.953,-44739.953,-44740.109
18653,-45696.164,-45696.164,-45696.273
18654,-34895.102,-34895.102,-34895.125
18655,-43326.633,-43326.633,-43326.797
18656,-45298.582,-45298.582,-45298.398
18657,-42800.941,-42800.941,-42800.789
18658,-36449.855,-36449.855,-36449.719
18659,-31422.025,-31422.025,-31422.041
18660,-37567.453,-37567.453,-37567.641
18661,-27476.109,-27476.109,-27476.158
18662,-31456.539,-31456.539,-31456.529
18663,-26431.936,-26431.936,-26431.846
18664,-28792.262,-28792.262,-28792.248
18665,-30041.611,-30041.611,-30041.582
18666,-35663.367,-35663.367,-35663.566
18667,-32117.070,-32117.070,-32117.117
18668,-43025.449,-43025.449,-43025.387
18669,-35514.070,-35514.070,-35514.031
18670,-30210.770,-30210.770,-30210.734
18671,-26429.986,-26429.986,-26429.793
18672,-24995.008,-24995.008,-24994.945
18673,-34004.059,-34004.059,-34004.113
18674,-38013.832,-38013.832,-38013.898
18675,-41472.809,-41472.809,-41472.875
18676,-38956.164,-38956.164,-38956.195
18677,-23377.305,-23377.305,-23377.209
18678,-27591.178,-27591.178,-27591.021
18679,-27300.713,-27300.713,-27300.793
18680,-31795.510,-31795.510,-31795.662
18681,-19417.684,-19417.684,-19417.611
18682,-25978.311,-25978.311,-25978.520
18683,-24549.072,-24549.072,-24549.004
18684,-25693.318,-25693.318,-25693.312
18685,-26065.811,-26065.811,-26065.707
18686,-21960.818,-21960.818,-21960.732
18687,-15001.704,-15001.704,-15001.820
18688,-15611.486,-15611.486,-15611.556
18689,-24739.395,-24739.395,-24739.369
18690, -9708.358, -9708.358, -9708.499
18691, -3260.920, -3260.920, -3260.859
18692,-10352.948,-10352.948,-10353.070
18693, -7554.872, -7554.872, -7555.029
18694, -8270.955, -8270.955, -8270.979
18695, -9969.604, -9969.604, -9969.586
18696,  7068.260,  7068.260,  7068.315
18697,-17963.918,-17963.918,-17963.971
18698, -2086.898, -2086.898, -2086.871
18699,-10943.647,-10943.647,-10943.600
18700, -6216.025, -6216.025, -6216.034
18701, -1273.565, -1273.565, -1273.559
18702,   251.596,   251.596,   251.651
18703,  1122.305,  1122.305,  1122.280
18704, 12164.012, 12164.012, 12163.970
18705,    -6.727,    -6.727,    -6.738
18706, 11296.309, 11296.309, 11296.223
18707,  4471.289,  4471.289,  4471.324
18708, 19959.314, 19959.314, 19959.418
18709, 12311.390, 12311.390, 12311.352
18710,  9887.338,  9887.338,  9887.352
18711, 17414.111, 17414.111, 17414.086
18712,  6933.488,  6933.488,  6933.497
18713, 10508.579, 10508.579, 10508.627
18714, 13469.244, 13469.244, 13469.215
18715, 23513.973, 23513.973, 23514.027
18716, 19769.184, 19769.184, 19769.084
18717, 20832.178, 20832.178, 20832.119
18718, 15775.804, 15775.804, 15775.812
18719, 25855.736, 25855.736, 25855.750
18720, 13830.565, 13830.565, 13830.589
18721, 31248.639, 31248.639, 31248.600
18722, 21901.893, 21901.893, 21901.930
18723, 25271.219, 25271.219, 25271.158
18724, 41297.531, 41297.531, 41297.445
18725, 24786.031, 24786.031, 24785.953
18726, 31429.389, 31429.389, 31429.324
18727, 26619.377, 26619.377, 26619.531
18728, 27932.941, 27932.941, 27932.859
18729, 31551.959, 31551.959, 31551.891
18730, 33282.117, 33282.117, 33282.098
18731, 39215.012, 39215.012, 39215.023
18732, 19398.719, 19398.719, 19398.705
18733, 36847.602, 36847.602, 36847.621
18734, 20795.025, 20795.025, 20795.033
18735, 27694.787, 27694.787, 27694.805
18736, 32838.480, 32838.480, 32838.387
18737, 42749.430, 42749.430, 42749.441
18738, 35462.168, 35462.168, 35462.090
18739, 24228.346, 24228.346, 24228.449
18740, 45490.441, 45490.441, 45490.340
18741, 45832.082, 45832.082, 45832.277
18742, 31879.521, 31879.521, 31879.430
18743, 36425.656, 36425.656, 36425.617
18744, 25189.352, 25189.352, 25189.328
18745, 35796.344, 35796.344, 35796.445
18746, 39047.340, 39047.340, 39047.414
18747, 41868.027, 41868.027, 41868.156
18748, 42514.309, 42514.309, 42514.312
18749, 44176.027, 44176.027, 44175.926
18750, 35099.395, 35099.395, 35099.398
18751, 47691.039, 47691.039, 47691.188
18752, 42303.609, 42303.609, 42303.727
18753, 45532.281, 45532.281, 45532.188
18754, 40947.559, 40947.559, 40947.566
18755, 35556.578, 35556.578, 35556.355
18756, 45348.750, 45348.750, 45348.668
18757, 39303.320, 39303.320, 39303.301
18758, 32357.379, 32357.379, 32357.402
18759, 39522.965, 39522.965, 39522.785
18760, 43913.926, 43913.926, 43913.582
18761, 34708.168, 34708.168, 34708.266
18762, 36828.676, 36828.676, 36828.773
18763, 32085.146, 32085.146, 32085.176
18764, 30435.141, 30435.141, 30435.172
18765, 40722.746, 40722.746, 40722.672
18766, 34164.438, 34164.438, 34164.539
18767, 39992.012, 39992.012, 39992.281
18768, 37673.676, 37673.676, 37673.844
18769, 39111.406, 39111.406, 39111.652
18770, 39874.090, 39874.090, 39874.133
18771, 35378.504, 35378.504, 35378.449
18772, 32641.746, 32641.746, 32642.053
18773, 28536.248, 28536.248, 28536.273
18774, 26006.465, 26006.465, 26006.521
18775, 28745.619, 28745.619, 28745.582
18776, 33067.953, 33067.953, 33067.707
18777, 28811.150, 28811.150, 28811.094
18778, 40013.711, 40013.711, 40013.852
18779, 17280.061, 17280.061, 17280.078
18780, 31678.988, 31678.988, 31679.098
18781, 34863.488, 34863.488, 34863.625
18782, 30096.143, 30096.143, 30096.211
18783, 21901.467, 21901.467, 21901.480
18784, 20836.070, 20836.070, 20836.113
18785, 28105.375, 28105.375, 28105.438
18786, 23130.830, 23130.830, 23130.832
18787, 25652.023, 25652.023, 25652.021
18788, 22425.973, 22425.973, 22425.902
18789, 24128.889, 24128.889, 24128.918
18790, 14551.437, 14551.437, 14551.449
18791, 27711.973, 27711.973, 27711.873
18792, 19093.686, 19093.686, 19093.785
18793, 19746.848, 19746.848, 19746.805
18794, 11209.861, 11209.861, 11210.043
18795, 16017.339, 16017.339, 16017.295
18796, 22851.430, 22851.430, 22851.344
18797, 10222.891, 10222.891, 10223.007
18798, 20192.871, 20192.871, 20192.961
18799, 10109.678, 10109.678, 10109.657
18800, 11972.645, 11972.645, 11972.695
18801,  9803.846,  9803.846,  9803.767
18802,  4272.736,  4272.736,  4272.619
18803,  8642.448,  8642.448,  8642.500
18804,  -702.542,  -702.542,  -702.539
18805,  2138.014,  2138.014,  2137.993
18806, -6924.267, -6924.267, -6924.267
18807,  4610.768,  4610.768,  4610.639
18808, -8344.354, -8344.354, -8344.301
18809,  7367.894,  7367.894,  7367.988
18810, -7914.193, -7914.193, -7914.322
18811, -8856.235, -8856.235, -8856.283
18812, -5846.309, -5846.309, -5846.335
18813, -8284.791, -8284.791, -8284.873
18814, -3017.343, -3017.343, -3017.391
18815,   688.160,   688.160,   688.038
18816, -1542.249, -1542.249, -1542.243
18817,-12602.137,-12602.137,-12602.186
18818, -6672.768, -6672.768, -6672.688
18819,-14844.618,-14844.618,-14844.590
18820, -5559.386, -5559.386, -5559.382
18821, -9143.620, -9143.620, -9143.602
18822,-20481.467,-20481.467,-20481.527
18823,-17372.066,-17372.066,-17371.980
18824,-12753.183,-12753.183,-12753.214
18825,-24360.881,-24360.881,-24360.859
18826,-28599.633,-28599.633,-28599.666
18827,-27412.672,-27412.672,-27412.678
18828,-27556.020,-27556.020,-27556.164
18829,-17841.992,-17841.992,-17841.910
18830,-32714.070,-32714.070,-32714.059
18831,-33826.000,-33826.000,-33825.902
18832,-29254.365,-29254.365,-29254.387
18833,-32967.684,-32967.684,-32967.746
18834,-23090.430,-23090.430,-23090.438
18835,-30567.062,-30567.062,-30567.191
18836,-31002.473,-31002.473,-31002.473
18837,-23881.412,-23881.412,-23881.479
18838,-34179.602,-34179.602,-34179.551
18839,-21795.701,-21795.701,-21795.744
18840,-29482.129,-29482.129,-29482.145
18841,-33328.723,-33328.723,-33328.719
18842,-28945.295,-28945.295,-28945.262
18843,-33524.824,-33524.824,-33524.758
18844,-37682.016,-37682.016,-37682.125
18845,-41109.297,-41109.297,-41109.285
18846,-29173.662,-29173.662,-29173.641
18847,-38983.309,-38983.309,-38983.117
18848,-33076.703,-33076.703,-33076.773
18849,-31359.002,-31359.002,-31358.947
18850,-33876.230,-33876.230,-33876.230
18851,-39872.168,-39872.168,-39872.148
18852,-42346.824,-42346.824,-42346.785
18853,-39158.441,-39158.441,-39158.496
18854,-46890.699,-46890.699,-46890.887
18855,-44788.176,-44788.176,-44788.344
18856,-48134.242,-48134.242,-48134.340
18857,-52567.801,-52567.801,-52567.762
18858,-33968.480,-33968.480,-33968.418
18859,-34268.762,-34268.762,-34268.703
18860,-34781.418,-34781.418,-34781.309
18861,-53743.059,-53743.059,-53743.062
18862,-39905.898,-39905.898,-39905.680
18863,-46758.254,-46758.254,-46758.312
18864,-47507.965,-47507.965,-47508.094
18865,-35860.941,-35860.941,-35861.031
18866,-38509.246,-38509.246,-38509.320
18867,-53352.172,-53352.172,-53352.352
18868,-31258.547,-31258.547,-31258.613
18869,-41354.008,-41354.008,-41353.938
18870,-41390.582,-41390.582,-41390.570
18871,-45031.824,-45031.824,-45031.949
18872,-37408.516,-37408.516,-37408.523
18873,-39770.082,-39770.082,-39770.211
18874,-31523.850,-31523.850,-31523.953
18875,-40997.723,-40997.723,-40997.672
18876,-28347.639,-28347.639,-28347.592
18877,-38494.969,-38494.969,-38494.930
18878,-36363.164,-36363.164,-36363.004
18879,-33629.902,-33629.902,-33629.730
18880,-37349.781,-37349.781,-37349.609
18881,-39384.598,-39384.598,-39384.445
18882,-27949.967,-27949.967,-27950.004
18883,-33786.867,-33786.867,-33786.648
18884,-21620.492,-21620.492,-21620.574
18885,-26246.689,-26246.689,-26246.604
18886,-37954.996,-37954.996,-37954.906
18887,-31619.002,-31619.002,-31619.002
18888,-27556.703,-27556.703,-27556.584
18889,-28610.961,-28610.961,-28611.027
18890,-30242.283,-30242.283,-30242.199
18891,-40747.883,-40747.883,-40747.969
18892,-20522.332,-20522.332,-20522.314
18893,-33617.684,-33617.684,-33617.750
18894,-26280.641,-26280.641,-26280.631
18895,-22093.812,-22093.812,-22093.744
18896, -9045.304, -9045.304, -9045.388
18897,-25678.467,-25678.467,-25678.504
18898, -8247.243, -8247.243, -8247.309
18899,-20312.410,-20312.410,-20312.379
18900,-17245.637,-17245.637,-17245.533
18901,-20341.693,-20341.693,-20341.600
18902, -5868.481, -5868.481, -5868.548
18903,-12700.208,-12700.208,-12700.172
18904,-14444.633,-14444.633,-14444.523
18905,-11019.820,-11019.820,-11019.850
18906, -9248.707, -9248.707, -9248.646
18907, -7493.105, -7493.105, -7493.078
18908,-22788.742,-22788.742,-22788.898
18909, -4723.034, -4723.034, -4722.978
18910, -8837.875, -8837.875, -8837.916
